2025-02-26 04:46:07.91 | GuillaumeCharron | APP_v6.A.2.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-26 04:46:07.95 | GuillaumeCharron | APP_v6.A.2.xlsb | Validation d'accès serveur terminée |  | 0,0059 secondes

2025-02-26 04:46:07.97 | GuillaumeCharron | APP_v6.A.2.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-26 04:46:08.01 | GuillaumeCharron | APP_v6.A.2.xlsb | modAppli:CreateUserActiveFile |  | 0,0508 secondes

2025-02-26 04:46:08.03 | GuillaumeCharron | APP_v6.A.2.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-26 04:46:08.06 | GuillaumeCharron | APP_v6.A.2.xlsb | modAppli:SetupUserDateFormat |  | 0,0293 secondes

2025-02-26 04:46:08.08 | GuillaumeCharron | APP_v6.A.2.xlsb | modAppli:BackupMasterFile |  | 
2025-02-26 04:46:08.87 | GuillaumeCharron | APP_v6.A.2.xlsb | modAppli:BackupMasterFile |  | 0,7969 secondes

2025-02-26 04:46:08.89 | GuillaumeCharron | APP_v6.A.2.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-26 04:46:08.94 | GuillaumeCharron | APP_v6.A.2.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,0508 secondes

2025-02-26 04:46:08.96 | GuillaumeCharron | APP_v6.A.2.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-26 04:46:08.99 | GuillaumeCharron | APP_v6.A.2.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0273 secondes

2025-02-26 04:46:09.01 | GuillaumeCharron | APP_v6.A.2.xlsb | modAppli:CodeEssentielDepart |  | 1,0996 secondes

2025-02-26 04:46:12.94 | GuillaumeCharron | APP_v6.A.2.xlsb | modMenu:menuTEC_Click |  | 
2025-02-26 04:46:12.00 | GuillaumeCharron | APP_v6.A.2.xlsb | modMenu:menuTEC_Click |  | 0,0586 secondes

2025-02-26 04:46:13.65 | GuillaumeCharron | APP_v6.A.2.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-26 04:46:13.69 | GuillaumeCharron | APP_v6.A.2.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,0469 secondes

2025-02-26 04:46:13.72 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-26 04:46:13.74 | GuillaumeCharron | APP_v6.A.2.xlsb | modImport:Client_List_Import_All |  | 
2025-02-26 04:46:14.07 | GuillaumeCharron | APP_v6.A.2.xlsb | modImport:ResizeTable |  | 
2025-02-26 04:46:14.09 | GuillaumeCharron | APP_v6.A.2.xlsb | modImport:ResizeTable |  | 0,0234 secondes

2025-02-26 04:46:14.11 | GuillaumeCharron | APP_v6.A.2.xlsb | modImport:ApplyFormatting |  | 
2025-02-26 04:46:14.12 | GuillaumeCharron | APP_v6.A.2.xlsb | modImport:ApplyFormatting |  | 0,0195 secondes

2025-02-26 04:46:14.20 | GuillaumeCharron | APP_v6.A.2.xlsb | modImport:Client_List_Import_All |  | 0,4551 secondes

2025-02-26 04:46:14.21 | GuillaumeCharron | APP_v6.A.2.xlsb | modImport:TEC_Import_All |  | 
2025-02-26 04:46:15.04 | GuillaumeCharron | APP_v6.A.2.xlsb | modImport:TEC_Import_All |  | 0,8340 secondes

2025-02-26 04:46:15.07 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:UserForm_Activate |  | 1,3535 secondes

2025-02-26 04:46:16.65 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-26 04:46:16.66 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0215 secondes

2025-02-26 04:46:17.04 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-26 04:46:17.06 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Complete_Date | 26/02/25, 600, 15 | 
2025-02-26 04:46:17.08 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Complete_Date |  | 0,0215 secondes

2025-02-26 04:46:17.10 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0586 secondes

2025-02-26 04:46:17.12 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-26 04:46:17.14 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/26/02/25 | 
2025-02-26 04:46:17.27 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1328 secondes

2025-02-26 04:46:17.29 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/26/02/25 | 
2025-02-26 04:46:17.32 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-26 04:46:17.35 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-26 04:46:17.37 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-26 04:46:17.52 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1504 secondes

2025-02-26 04:46:17.55 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-26 04:46:17.65 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1074 secondes

2025-02-26 04:46:17.67 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3184 secondes

2025-02-26 04:46:17.69 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-26 04:46:17.89 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2031 secondes

2025-02-26 04:46:17.91 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-26 04:46:17.98 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0684 secondes

2025-02-26 04:46:17.00 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6777 secondes

2025-02-26 04:46:18.05 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/26/02/25 | 0,7617 secondes

2025-02-26 04:46:18.07 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,9492 secondes

2025-02-26 04:46:24.39 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Gestion GMCB Inc. [Louis Parker][Giovanni Cinquino] | 
2025-02-26 04:46:24.41 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0273 secondes

2025-02-26 04:46:24.69 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Gestion GMCB Inc. [Louis Parker][Giovanni Cinquino] | 
2025-02-26 04:46:24.71 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0215 secondes

2025-02-26 04:46:53.60 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | refaire processus de signatures autorisations avec Secure Exchange comme le client n'avait pas signé au bon endroit | 
2025-02-26 04:46:53.62 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0293 secondes

2025-02-26 04:46:54.60 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.5 | 
2025-02-26 04:46:54.62 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0254 secondes

2025-02-26 04:46:54.64 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-26 04:46:54.66 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0234 secondes

2025-02-26 04:46:56.00 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-26 04:46:56.03 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-26 04:46:56.05 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Gestion GMCB Inc. [Louis Parker][Giovanni Cinquino] | 
2025-02-26 04:46:56.07 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0215 secondes

2025-02-26 04:46:56.09 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-26 04:46:56.99 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,9102 secondes

2025-02-26 04:46:57.02 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-26 04:46:57.13 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1094 secondes

2025-02-26 04:46:57.15 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-26 | 
2025-02-26 04:46:57.27 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1211 secondes

2025-02-26 04:46:57.30 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-26 | 
2025-02-26 04:46:57.34 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
